id,title,input_user
535107,O Banquete,"Estou procurando um filme que envolva afetação, agressiva, política brasileira, casual, admirando, ambíguo, antagônico, e que tenha uma história parecida com algo como: na época do impeachment de fernando collor de mello, um grupo de intelectuais se encontra em um jantar: uma grande atriz, um jornalista famoso, um advogado e sua esposa, uma crítica de teatro, um colunista e uma jovem atriz e modelo. o jornalista mauro escreveu um artigo contra collor e corre o risco de ser preso naquela noite. no jantar regado a muito vinho, conforme a tensão aumenta com a iminência da prisão, vários segredos públicos e privados vêm a tona. — algo mais voltado para o gênero Drama, Thriller."
451813,Cidades Fantasmas,"Estou procurando um filme que envolva Cidade perdida, e que tenha uma história parecida com algo como: em humberstone (chile), pouco restou da prosperidade do salitre. perto da antiga fordlândia (pa), casas de posseiros são os últimos sinais da cidade construída por henry ford. armero (colômbia), teve a população dizimada pela erupção do vulcão nevado del ruiz, em 1985. vinte e cinco anos depois de uma inundação, ruínas da villa epecuén (argentina) expõem os restos da velha estação de águas. — algo mais voltado para o gênero Documentário."
1164515,Ecos Do Destino,"Estou procurando um filme que envolva nan, e que tenha uma história parecida com algo como: é um intrigante filme que explora as vidas entrelaçadas de sete personagens distintos, cujas trajetórias aparentemente separadas se convergem em uma série de eventos misteriosos. enquanto eles enfrentam desafios individuais, eles descobrem que suas vidas estão mais conectadas do que poderiam imaginar, levando-os a uma jornada de autodescoberta, revelações surpreendentes e redenção. — algo mais voltado para o gênero Drama, Fantasia, Mistério."
1403391,O Colecionador de Cheiros de Nucas Femininas,"Estou procurando um filme que envolva Adaptação cômica, e que tenha uma história parecida com algo como: um homem e sua coleção não-ortodoxa suscitam questionamentos sobre o ajuste social de sua conduta. ele coleciona cheiros de nucas femininas. não é um fetiche, não existe cunho sexual envolvido em sua atividade, e para a coleta do seu objeto de interesse não há toque. mas, ainda assim, será que ele invade o espaço pessoal das mulheres? — algo mais voltado para o gênero Drama."
888036,"Uma Dama Para Viver, Uma Dama Para Morrer","Estou procurando um filme que envolva Corrupção, filme noir, máfia, neo-noir, e que tenha uma história parecida com algo como: a noite tranquila do ex-mafioso dog acaba assim que miller, um criminoso procurado, entra no bar em que ele está e começa a flertar com sua amada zoe. — algo mais voltado para o gênero Thriller."
214418,Amazônia,"Estou procurando um filme que envolva Predador, Natureza, Selva, Macaco, Acidente, Habitat Natural, e que tenha uma história parecida com algo como: castanha (voz de lúcio mauro filho) é um macaco prego, criado em cativeiro, que é liberado na floresta amazônica. seguindo o ponto de vista do animal, o filme revela os mistérios da fauna e da flora da região, destacando dificuldades enfrentadas pelo animal e ainda algumas amizades, como a com a macaca gaia (isabelle drummond). — algo mais voltado para o gênero Família, Aventura."
1280623,A Morte Não Se Farta,"Estou procurando um filme que envolva Supernatural, exorcismo, vingança, exorcista, suspense social, terror, horror, Grávida, exorcismo, e que tenha uma história parecida com algo como: a história segue uma jovem grávida que, ao visitar sua mãe adoecida, se vê presa em um redemoinho de eventos sobrenaturais e segredos sombrios que a ligam ao passado misterioso da antiga residência. — algo mais voltado para o gênero Terror, Thriller, Mistério."
70420,A Estranha Hospedaria dos Prazeres,"Estou procurando um filme que envolva resgate, purgatório, o condenado, e que tenha uma história parecida com algo como: o proprietário de uma hospedaria erma e isolada recebe várias pessoas - de aparente má índole - durante uma tempestade. o problema começa quando seus destinos passam a depender do dono do local, que irá revelar sua verdadeira e sombria identidade. — algo mais voltado para o gênero Terror."
450832,Entorno da Beleza,"Estou procurando um filme que envolva concurso de beleza, e que tenha uma história parecida com algo como: o documentário “entorno da beleza”, dirigido por dácia ibiapina, apresenta os bastidores dos concursos de miss realizados no distrito federal, com um olhar diferenciado que retrata belezas, contrastes e o cotidiano do “entorno” de brasília. — algo mais voltado para o gênero Documentário."
429457,Michel,"Estou procurando um filme que envolva prisioneiro, realismo social, e que tenha uma história parecida com algo como: michel quer voltar para casa. — algo mais voltado para o gênero Drama. Quero algo com esse tipo de atmosfera e temática, com uma narrativa envolvente e que me faça refletir."
1352686,Cacos,"Estou procurando um filme que envolva traição, amante violento, e que tenha uma história parecida com algo como: uma história estilhaçada por muitos erros, um romance que nunca iria dar certo. este filme é dedicado a todos os cigarros e amores apagados. — algo mais voltado para o gênero Drama."
1365461,Uma Manhã Normal,"Estou procurando um filme que envolva manhã, China comunista, Commonwealth britânica, Normal, e que tenha uma história parecida com algo como: um jovem normal acorda normalmente em seu quarto normal e decide ter seu usual café da manhã. o que poderia dar errado? — algo mais voltado para o gênero Comédia, Aventura, Mistério."
1057918,PAIN,"Estou procurando um filme que envolva filme adolescente, adolescente, amor adolescente, romance gay, juventude gay, curta -metragem, e que tenha uma história parecida com algo como: um casal vive seu relacionamento até seu fim. — algo mais voltado para o gênero Romance."
1171327,Eu Deveria Estar Feliz,"Estou procurando um filme que envolva Maternidade, depressão pós -parto, e que tenha uma história parecida com algo como: documentário aborda de maneira franca a depressão pós-parto, a partir da realidade de quatro mulheres que passaram por isso. karla é atriz, mora em niterói (rio de janeiro) com seus pais e a sua filha flor, tem a meditação e a yoga como caminhos de equilíbrio físico e espiritual. lorena mora em salvador (bahia), e é uma mulher de axé, professora, doula e mãe de vitor. no espírito santo mora bárbara, engenheira florestal, indígena pertencente ao grupo dos tupiniquins, vive com o seu companheiro luiz e o seu filho tié e trabalha com agrofloresta. fernanda é uma arquiteta que mora em são paulo, divide seu tempo entre seu trabalho e o cuidado de seus dois filhos. — algo mais voltado para o gênero Documentário."
1293771,Quem é Essa Mulher?,"Estou procurando um filme que envolva nan, e que tenha uma história parecida com algo como: desde o começo do filme, somos convidados a literalmente pegar a estrada junto com a historiadora mayara, quem nos levará às origens da sua pesquisa sobre maria odília teixeira, a primeira médica negra do brasil. nesse caminho, entenderemos aos poucos o quanto as trajetórias dessas duas mulheres, com os cem anos de história brasileira que as separam, têm em comum. mariana jaspe não se apega a um formato estático de aproximação documental, permitindo que o filme ganhe novos ares na medida em que essas histórias se iluminam mutuamente. — algo mais voltado para o gênero Documentário."
1114917,Falas da Vida: Histórias (Im)possíveis,"Estou procurando um filme que envolva Ageism, e que tenha uma história parecida com algo como: em uma noite tumultuada de trabalho, a motorista de aplicativo meire aceita uma passageira inusitada, embarcando em uma viagem extraordinária de reflexão e amadurecimento. — algo mais voltado para o gênero Drama, Cinema TV."
84751,Xuxa e os Duendes,"Estou procurando um filme que envolva fada, e que tenha uma história parecida com algo como: kira é uma botânica com poderes mágicos de origem desconhecida. certo dia, uma menina de 10 anos encontra um duende preso em seu quarto e pede a ajuda de kira. elas descobrem que a criatura é o príncipe dos duendes sequestrado pelo executivo ganancioso gorgon, que deseja comprar a casa da família da garota. agora, kira terá que entrar no mundo dos duendes para combater gorgon. — algo mais voltado para o gênero Família, Fantasia, Aventura, Comédia."
1104370,Café Frio,"Estou procurando um filme que envolva Romance, Queer, tema gay, curta -metragem, namorados, e que tenha uma história parecida com algo como: todos os dias de manhã, pedro prepara cuidadosamente café para tiago, mas mesmo com todo seu esforço extraordinário, não consegue impedir que a bebida esfrie. — algo mais voltado para o gênero Drama."
507084,Tungstênio,"Estou procurando um filme que envolva História em Quadrinhos, Salvador da Bahia, Brasil, policial, com base em novela gráfica, e que tenha uma história parecida com algo como: salvador, bahia. o uso de explosivos para pescar na orla atrai a atenção de ney (josé dumont), um sargento aposentado que não suporta a falta de ordem e respeito ao seu antigo posto. ao lado de caju (wesley guimarães), ele busca ajuda para prender os pescadores, mas não consegue apoio do exército por ser este um crime ambiental. após brigar com ney, caju liga de um telefone público para o celular do policial richard (fabrício boliveira), que logo corre para o local de forma a prender os meliantes. paralelamente, keila (samira carvalho), a esposa de richard, planeja deixá-lo. — algo mais voltado para o gênero Drama, Crime."
53961,Bicho de Sete Cabeças,"Estou procurando um filme que envolva Diretora de Mulher, e que tenha uma história parecida com algo como: seu wilson (othon bastos) e seu filho neto (rodrigo santoro) possuem um relacionamento difícil, com um vazio entre eles aumentando cada vez mais. seu wilson despreza o mundo de neto e este não suporta a presença do pai. a situação entre os dois atinge seu limite e neto é enviado para um manicômio, onde terá que suportar as agruras de um sistema que lentamente devora suas presas. — algo mais voltado para o gênero Drama."
103275,"Snuff, Vítimas do Prazer","Estou procurando um filme que envolva rapé, softcore, filme de rapé, e que tenha uma história parecida com algo como: edson (carlos vereza), um técnico de cinema à beira da falência, aceita a proposta de dois produtores americanos para formar uma equipe e realizar um filme pornográfico, sem saber que na verdade, a intenção deles é de filmar um ""snuff movie"" com cenas de mortes reais. — algo mais voltado para o gênero Crime, Terror."
214135,O Lobo Atrás da Porta,"Estou procurando um filme que envolva sequestro, caso extraconjugal, e que tenha uma história parecida com algo como: o desaparecimento de uma criança faz com que seus pais, bernardo e sylvia, vão até uma delegacia. o caso fica a cargo do delegado, que resolve interrogá-los separadamente. logo descobre que bernardo mantinha uma amante, rosa, que é levada à delegacia para averiguações. a partir de depoimentos do trio, o delegado descobre uma rede de mentiras, amor, vingança e ciúmes envolvendo o trio. — algo mais voltado para o gênero Drama, Thriller, Crime."
563613,Não tem um Boteco nessa cidade em que eu não tenha falado de você,"Estou procurando um filme que envolva verão, bebida, bebida alcoólica, amor, memórias, e que tenha uma história parecida com algo como: em meio à atmosfera boêmia dos recantos da cidade do rio de janeiro lembranças de amor são compartilhadas pelos bares em conversas descontraídas. sete  histórias, três bares se costuram através de suspiros, lágrimas e risos enquanto narrativa e imagem se atravessam. — algo mais voltado para o gênero Documentário, Romance."
707079,Antologia da Pandemia,"Estou procurando um filme que envolva Antologia, posicionamento global, pandemia, crise de saúde, humanidade sob ataque, e que tenha uma história parecida com algo como: 2020 é o ano em que um vírus parou o planeta. em meio à quarentena e à incerteza sobre o futuro, o fantaspoa criou um concurso para cineastas criarem suas histórias da pandemia - em suas casas, com os recursos disponíveis. essa antologia reúne os 13 curtas mais criativos produzidos, capturando esse momento que, se a humanidade tiver sorte, nunca se repetirá. — algo mais voltado para o gênero Drama, Terror."
241994,Dexter & Convidados – A Liberdade Não Tem Preço,"Estou procurando um filme que envolva Rap música, rapper, show de música, e que tenha uma história parecida com algo como: gravado no carioca club, em são paulo, ""dexter & convidados - a liberdade não tem preço"" é o segundo álbum ao vivo do dexter. neste álbum, dexter conta com participações de vários ícones da musica, como: mano brown, edi rock, thaíde, paula lima, dj kl jay, ao cubo, péricles, terra preta, katinguelê, guilherme arantes, max b.o. e uma surpresa especial de seu jorge. — algo mais voltado para o gênero Música."
1135481,Cida Tem Duas Sílabas,"Estou procurando um filme que envolva Educação, alfabetização adulta, drama social, drama, e que tenha uma história parecida com algo como: a costureira cida, de 60 anos, precisa assinar um contrato em seu trabalho, mas não sabe ler o que diz nele. com ajuda da professora de sua neta, cida se aproxima da alfabetização, ao mesmo passo que começa a se questionar sobre coisas que acontecem em seu trabalho. — algo mais voltado para o gênero Drama."
250673,"Karina, Objeto do Prazer","Estou procurando um filme que envolva Prisão feminina, assassinato, advogado, prostituição, softcore, e que tenha uma história parecida com algo como: filha de um pescador, maria do carmo é comprada por rufino, que a prostitui sob o nome de karina. lucas, outro marginal, interessa-se por ela e passa a tentar conquistar seus favores, mas em vão. numa partida de pôquer, rufino aposta karina com lucas e perde, mas ela não quer entregar-se ao vencedor e rufino a espanca violentamente. karina mata-o. na prisão, tem pesadelos, recordando os tempos em que viveu com rufino. conhece a advogada sheila, que se propõe a defendê-la e consegue autorização para levá-la para sua casa à beira-mar. a amizade entre as duas vai se transformando em relação sexual. — algo mais voltado para o gênero Drama."
1450010,Por Isso Choramos Quando Nascemos,"Estou procurando um filme que envolva Globalização, e que tenha uma história parecida com algo como: a partir de imagens de arquivo, o filme é uma reflexão a respeito do mundo que desejamos construir para os recém chegados à vida e expõe o real motivo do choro ao nascer. — algo mais voltado para o gênero nan."
774758,A Garota Invisível,"Estou procurando um filme que envolva filme adolescente, romance adolescente, e que tenha uma história parecida com algo como: ariana sempre passou despercebida até que, sem querer, posta um vídeo em que se declara para o garoto mais popular da escola. agora a ex-namorada dele fará de tudo para estragar o romance e fazê-la desejar voltar a ser invisível. — algo mais voltado para o gênero Família, Romance, Comédia."
747083,Noite de Lamentações (Night of Wails),"Estou procurando um filme que envolva Tentativa de suicídio, suspense psicológico, missão suicida, e que tenha uma história parecida com algo como: um homem bêbado pega o seu carro e começa a dirigir pela cidade de salvador com a intenção de se suicidar. com o hábito de falar sozinho, ele começa a refletir sobre a agonia de viver em uma realidade que se recusa a aceitar a sua existência. — algo mais voltado para o gênero Mistério, Thriller."
1136942,Estática,"Estou procurando um filme que envolva paranóia, teoria da conspiração, contato alienígena, conspiração alienígena, teórica da conspiração, ficção científica, e que tenha uma história parecida com algo como: um jovem conspiratório e recluso acredita estar sendo observado por seres alienígenas após experienciar uma série de sonhos estranhos e ruídos misteriosos saindo do rádio de seu trabalho. — algo mais voltado para o gênero Ficção científica, Thriller."
1077628,O Trampo,"Estou procurando um filme que envolva nan, e que tenha uma história parecida com algo como: dois assassinos estão esperando em um terrível quarto de hotel por seu chefe depois que  último serviço não saiu como planejado. o conflito aumenta com o passar do tempo. — algo mais voltado para o gênero Crime, Ação."
422496,Hestórias da Psicanálise,"Estou procurando um filme que envolva Psicanálise, Sigmund Freud, entrevista, e que tenha uma história parecida com algo como: uma análise das temáticas abordadas por sigmund freud, o pai da psicanálise, em suas obras e também sobre as diversas leituras realizadas por acadêmicos de todo o mundo e principalmente do brasil, trazendo novos pensamentos e caminhos para o grande corpo de escritos científicos do austríaco.  de adorocinema.com — algo mais voltado para o gênero Documentário."
265554,Fragmentos da Vida,"Estou procurando um filme que envolva Homem -sem -teto, e que tenha uma história parecida com algo como: em um local de construção, um trabalhador agonia, depois de um acidente, e conta ao filho sobre as virtudes do trabalho honesto, mas ele não é ouvido. transformado em um vagabundo e tendo pessoas ruins como amigos, o jovem decide ser preso para encontrar um consolo contra o inverno. quando ele finalmente decide seguir o conselho de seu pai e conseguir um emprego, ele cai nas garras de um policial, sob a falsa acusação de roubo. — algo mais voltado para o gênero Drama."
1216929,Rastros de Prata,"Estou procurando um filme que envolva Bolo, troca, trem, caixa, trilha, intercâmbio de estudantes, Belo Horizonte, Brasil, Prata, e que tenha uma história parecida com algo como: akira, intercambista japonês, caminha pelo centro de belo horizonte com uma caixa misteriosa, em um curta filmado em autêntico formato vhs. — algo mais voltado para o gênero nan."
84758,Maria: Mãe do Filho de Deus,"Estou procurando um filme que envolva nan, e que tenha uma história parecida com algo como: numa casinha muito simples, maria auxiliadora, 24 anos, carrega uma expressão angustiada e sai apressada com sua filha joana, 7 anos. na igreja do povoado, maria auxiliadora pede ao padre (padre marcelo) para tomar conta da filha, pois não tem com quem deixá-la. sem que joana ouça, sua mãe diz ao padre que precisa ir ao posto médico buscar o resultado do exame da menina. joana está com suspeita de uma doença grave e se o mal for confirmado, maria auxiliadora não terá como conter seu desespero diante dela. a mãe é a fortaleza da filha. mas joana não quer ficar na igreja, não quer se separar da mãe. o padre a convence, prometendo contar-lhe uma bela história. a maior história da humanidade. pela primeira vez do ponto de vista da mãe de jesus. contada pelo padre de uma pequena paróquia no interior do brasil. na imaginação de uma criança à espera de um milagre. — algo mais voltado para o gênero Drama."
143918,A Herança,"Estou procurando um filme que envolva Adaptação de língua estrangeira, Hamlet, e que tenha uma história parecida com algo como: uma adaptação experimental de hamlet para as áreas rurais do brasil.adaptação da história clássica de ""hamlet"" para o ambiente rural brasileiro. filho de um fazendeiro retorna para casa após a morte de seu pai e não suporta a idéia de que sua mãe quer se casar com seu tio. — algo mais voltado para o gênero Drama."
1269953,Pés de Peixe,"Estou procurando um filme que envolva Divertido, digno, gentil, e que tenha uma história parecida com algo como: o filme conta a história de guilherme, um jovem ribeirinho, que se vê obrigado a participar de uma importante corrida local para ajudar a sua comunidade a melhorar de vida, com a compra de um gerador para suprir a falta de energia. — algo mais voltado para o gênero Drama, Comédia, Cinema TV."
1135337,Posologia,"Estou procurando um filme que envolva asilo, sanatório, medicação, loucura, saúde mental, quarto de hospital, crise familiar, e que tenha uma história parecida com algo como: luís é um enfermeiro que tenta seguir sua rotina perfeita de trabalho em um hospital psiquiátrico. mas uma das pacientes fará de tudo para bagunçar o que estava em ordem. — algo mais voltado para o gênero Drama."
366517,Pequeno Segredo,"Estou procurando um filme que envolva afetação, biografia, deprimida, deprimente, divertida, assertiva, impressionada, confusa, comemorativa, alegre, cruel, humilhante, gentil, e que tenha uma história parecida com algo como: três histórias conectadas por um único segredo, abrangendo a primeira família brasileira a dar a volta ao mundo a bordo de um veleiro. conhecidos por seus cruzamentos marítimos, os schurmann guardaram por um longo tempo, a comovente história da adoção de kat, falecida em 2006. — algo mais voltado para o gênero Drama."
194746,Depois Eu Conto,"Estou procurando um filme que envolva Chanchada, e que tenha uma história parecida com algo como: zé da bomba, funcionário de um posto de gasolina, usa carros luxuosos que aparecem no seu trabalho para dar o golpe do baú na filha de um grã-fino. é apaixonado por uma suburbana, cuja tia, por intermédio de uma chantagem, consegue emprego de vedete numa boate da moda. o diretor artístico da casa articula um plano para desmoralizá-la. zé e a namorada planejam então construir uma boate rústica na favela, com a finalidade de explorar o exotismo tropical da burguesia. o sucesso acaba sendo tão grande que os concorrentes procuram arruinar o negócio. (alsn/dfb-lm) (cinemateca brasileira) — algo mais voltado para o gênero Comédia, Música."
428645,Eu Fico Loko,"Estou procurando um filme que envolva Adolescência, Loko, e que tenha uma história parecida com algo como: aos 15 anos, christian figueiredo sonha ser popular, conquistar uma garota por quem é apaixonado desde criança e descobrir sua vocação. mas a cada tentativa ele quebra a cara, acumulando experiências que viraram matéria-prima para os vídeos do seu canal do youtube, que hoje tem quase 7 milhões de inscritos. — algo mais voltado para o gênero Comédia."
332302,O Petróleo é Nosso,"Estou procurando um filme que envolva Chanchada, e que tenha uma história parecida com algo como: dona perpétua é proprietária de uma grande área de terra onde, segundo se diz, existem vários poços petrolíferos. para apurar devidamente a existência de petróleo em suas terras, d. perpétua vai à capital, em companhia de seu marido e de sua filha marisa. — algo mais voltado para o gênero Comédia, Música."
471592,Luna 13,"Estou procurando um filme que envolva Passado, mockumentary, extraterrestre, imagens encontradas, programa espacial, curta -metragem, Brasil, e que tenha uma história parecida com algo como: após a morte do seu avô, o jovem igor decide fazer um documentário sobre sua família, na tentativa de entender porque o avô era obcecado por fatos estranhos que haviam acontecido na sua cidade. — algo mais voltado para o gênero Ficção científica."
1302903,Sala Escura,"Estou procurando um filme que envolva Palhaço, faca, slasher, filme em um cinema, cinema, e que tenha uma história parecida com algo como: uma sessão de pré-estréia de cinema para somente 9 espectadores ocorre numa grande sala da cidade. o filme começa a ser exibido e todos se preparam para curtir o entretenimento, mas a tela fica escura. após uma confusão inicial surge a imagem de uma menina sendo friamente torturada por um homem vestido de bate bola, o palhaço de carnaval. os espectadores ficam confusos e preocupados. então descobrem que estão presos dentro da sala de cinema. a partir daí começam a ser torturados e mortos. haverá um sobrevivente? — algo mais voltado para o gênero Terror."
21752,Se Eu Fosse Você 2,"Estou procurando um filme que envolva casal, transformação, reversão de papéis, e que tenha uma história parecida com algo como: cláudio e helena estão prestes a se separar. durante uma discussão, eles trocam de corpos mais uma vez e são obrigados a viver a vida do outro. para complicar ainda mais a situação, a filha do casal está grávida e não sabe como contar aos pais. — algo mais voltado para o gênero Comédia, Fantasia."
95342,O Céu de Suely,"Estou procurando um filme que envolva nan, e que tenha uma história parecida com algo como: hermila (hermila guedes) é uma jovem de 21 anos que está de volta à sua cidade-natal, a pequena iguatu, localizada no interior do ceará. ela volta juntamente com seu filho, mateuzinho, e aguarda para daqui a algumas semanas a chegada de mateus, pai da criança, que ficou em são paulo para acertar assuntos pendentes. porém o tempo passa e mateus simplesmente desaparece. querendo deixar o lugar de qualquer forma, hermila tem uma idéia inusitada: rifar seu próprio corpo para conseguir dinheiro suficiente para comprar passagens de ônibus para longe e iniciar nova vida. — algo mais voltado para o gênero Drama."
253371,Os Cosmonautas,"Estou procurando um filme que envolva Chanchada, e que tenha uma história parecida com algo como: um cientista brasileiro procura astronautas para embarcar em uma missão de vôo até a lua. seu assistente encontra dois voluntários completamente aleatórios enquanto o cientista tenta conseguir verba para o projeto. para facilitar, ele constrói também uma bomba atômica, prometendo que ela fará do brasil uma potência mundial. mas a possibilidade assusta até mesmo os habitantes de outros planetas. — algo mais voltado para o gênero Comédia, Ficção científica."
693067,Gal Costa: A Pele do Futuro – Ao Vivo,"Estou procurando um filme que envolva Música Popular Brasileira (MPB), e que tenha uma história parecida com algo como: show ao vivo de gal costa interpretando suas canções de maior sucesso. — algo mais voltado para o gênero Música, Documentário."
1353066,A Própria Carne,"Estou procurando um filme que envolva Mistério de horror, Brasil, terror, cinema brasileiro, horror, mistério, terror brasileiro, jovem nerd, e que tenha uma história parecida com algo como: três soldados desertores durante a guerra do paraguai, em 1870, cada um lutando pela sobrevivência à sua maneira, encontram uma casa isolada na fronteira, habitada apenas por um fazendeiro misterioso e uma jovem. o que parecia ser um refúgio seguro se transforma em um pesadelo aterrorizante quando os soldados descobrem que a casa esconde segredos macabros, confrontando-os com um destino ainda mais horrível do que a guerra da qual fugiram. — algo mais voltado para o gênero Terror, Mistério."
1060306,Amanhã,"Estou procurando um filme que envolva Rádio, Ditadura Militar, Bar, Chico Buarque, Apesar de Você, Amanhã, Cálice, e que tenha uma história parecida com algo como: durante a ditadura militar, um homem republicano bebe em um bar enquanto ouve notícias pelo rádio, até que um militar chega e ambos iniciam uma discussão sobre os tempos do regime. — algo mais voltado para o gênero História, Música, Cinema TV, Drama."
200036,A Noite do Chupacabras,"Estou procurando um filme que envolva Monstro, Chupacabra, e que tenha uma história parecida com algo como: um jovem casal retorna para a sua terra de origem, no interior do espírito santo. quando chegam lá, douglas (joel caetano) reencontra os parentes transtornados pela misteriosa morte dos animais da fazenda, principalmente, porque acende uma antiga rixa entre famílias que acreditam tratar-se apenas de uma vingança pessoal. mas um dos patriarcas acredita que algo mais sinistro está escondido entre as matas e a guerra entre os humanos vai encontrar um inimigo a altura, o chupa cabras (walderrama dos santos), disposto a passar por cima de tudo para se alimentar do sangue de suas vítimas, não importando a qual família ela pertença. — algo mais voltado para o gênero Terror, Ação, Fantasia."
258109,O Menino e o Vento,"Estou procurando um filme que envolva processo judicial, apego à natureza, julgamento, LGBT, e que tenha uma história parecida com algo como: a força do vento na cidade de bela vista, interior de minas, fascina um menino e um engenheiro, criando forte laço de amizade entre os dois. porém, com o sumiço do menino, toda a cidade se volta contra o engenheiro responsabilizando-o pelo desaparecimento. — algo mais voltado para o gênero Drama, Fantasia."
229696,Jango,"Estou procurando um filme que envolva Presidente, golpe militar, depor, e que tenha uma história parecida com algo como: década de 60, guerra fria. no brasil, joão belchior marques goulart, mais conhecido como ""jango"", um líder de esquerda e então presidente do país, se encontra em uma crise com ambos lados da política e sofre um golpe militar que resultaria em uma ditadura de três décadas. importantes intelectuais e personalidades que participaram dessa fase concedem entrevistas para o documentário que retrata um dos mais marcantes momentos políticos do brasil. — algo mais voltado para o gênero Documentário, História."
616081,Nem Tudo se Desfaz,"Estou procurando um filme que envolva Escândalo político, debate político, história política, história brasileira, documentário, e que tenha uma história parecida com algo como: uma análise da história recente do brasil entre 2013 e 2018 e as crescentes tensões políticas e agitações sociais que levaram a uma alteração de eixo da política nacional, e uma crise de representatividade sem precedentes. — algo mais voltado para o gênero Documentário."
248699,Capitalismo Selvagem,"Estou procurando um filme que envolva nan, e que tenha uma história parecida com algo como: a jornalista elisa (fernanda torres) e o diretor de uma mineradora hugo (josé mayer) se envolvem romanticamente quando a moça é encarregada de fazer uma matéria sobre a empresa. porém, eles entram em conflito quando a jota mineração inicia a extrair ouro de terras indígenas. — algo mais voltado para o gênero Comédia, Drama."
360139,Elis,"Estou procurando um filme que envolva biografia, e que tenha uma história parecida com algo como: cantora desde a infância, elis regina entra na vida adulta deixando o rio grande do sul para espalhar seu talento pelo brasil, a partir do rio de janeiro. em rápida ascensão, ela logo conquista uma legião de fãs, como o famoso compositor e produtor ronaldo bôscoli, com quem acaba se casando. estrela de tv, polêmica, intensa e briguenta, a pimentinha não tarda a ser reconhecida como a maior voz do brasil, em carreira marcada por altos e baixos. — algo mais voltado para o gênero Drama."
1099481,QUIMERA,"Estou procurando um filme que envolva Dança, Competição de Dança, Voguing, Música, e que tenha uma história parecida com algo como: o documentário acompanha os desafios, a preparação e a rotina do grupo campograndense de vogue “house of quimera”, que está em busca de ascensão no cenário regional. — algo mais voltado para o gênero Documentário."
49821,400 Contra 1: A História do Comando Vermelho,"Estou procurando um filme que envolva prisão, rebelião, assassinato, organização criminosa, cerco policial, e que tenha uma história parecida com algo como: anos 70, presídio da ilha grande, no rio de janeiro. um grupo de presos resolve se unir para lutar por direitos e ideais coletivos. william (daniel de oliveira) é um dos líderes deste grupo, que fundou o comando vermelho. a nova organização cria uma conduta de solidariedade entre os presos, algo inédito até então. no início dos anos 80 o comando vermelho passa a agir nas ruas do rio de janeiro, realizando ousados assaltos. — algo mais voltado para o gênero Ação, Crime, Drama."
488588,"Na Missão, com Kadu","Estou procurando um filme que envolva Direito a moradia, movimento de base, Belo Horizonte, Brasil, e que tenha uma história parecida com algo como: no maior conflito fundiário urbano da américa latina, companheiras e companheiros da região ocupada da izidora marcham pela moradia digna. cineasta e liderança, kadu, leva sua câmera para a marcha e nela traz de volta alguns registros do dia 19/5. à beira do fogo ele relembra o dia, a luta e o sonho. — algo mais voltado para o gênero Documentário."
198448,Kuarup,"Estou procurando um filme que envolva nan, e que tenha uma história parecida com algo como: da obra de antonio callado, o filme narra a história do padre nando, que, na década de 1950, saindo de um isolado mosteiro de recife, começa a trabalhar como missionário no alto xingu. envolvido em tramas políticas e sofrendo com os desejos sexuais, ele deixa a igreja, vira indigenista e mais tarde, já nos anos de 1960, passa a lutar contra o regime militar implantado em 1964. — algo mais voltado para o gênero nan."
450628,Laerte-se,"Estou procurando um filme que envolva Entrevista, arte, LGBT, cartunista, nudez, transgênero, e que tenha uma história parecida com algo como: neste filme, laerte conjuga o corpo no feminino e examina conceitos e preconceitos. não em busca de uma identidade, mas em busca de não identidades. laerte é filha e filho, avó e avô; pai de três filhos, embora órfão de um. laerte é quem caminha com a filha pelo corredor como pai e mulher; que, mesmo sem útero, gesticula. laerte cria e envia criaturas para enfrentar a realidade no mundo ficcional das histórias em quadrinhos como uma vanguarda do eu. e, nas ruas, quem se torna ficção de um personagem real. laerte, de todos os corpos e de nenhum, complica todos os binários. seguindo laerte, este documentário escolhe vestir a nudez além da pele que habitamos. — algo mais voltado para o gênero Documentário."
301221,E,"Estou procurando um filme que envolva Memória, estacionamento, imóveis, e que tenha uma história parecida com algo como: estacionamentos são lugares transitórios dentro do espaço da são paulo que não para de se verticalizar. — algo mais voltado para o gênero Documentário."
139432,Mamonas Pra Sempre,"Estou procurando um filme que envolva Biografia, banda de rock, música brasileira, 1990s, e que tenha uma história parecida com algo como: a história de bento, dinho, júlio, samuel e sérgio, que iniciaram na música através da banda utopia e atingiram a fama nacional com o grupo mamonas assassinas. uma história de sucesso que chegou ao fim devido a um trágico acidente aéreo, ocorrido em 2 de março de 1996. — algo mais voltado para o gênero Documentário, Música."
309326,Muito Prazer,"Estou procurando um filme que envolva vício, alcoolismo, festa em casa, e que tenha uma história parecida com algo como: sócios em uma empresa de arquitetura, os amigos ivan, chico e aquino têm temperamentos radicalmente diferentes. mas o alcoolismo de ivan faz com que a vida pessoal dos três se misture, abalando as amizades. enquanto isso, eles são observados por um trio de pivetes que sempre os coloca em xeque. — algo mais voltado para o gênero Drama."
413870,A Repartição do Tempo,"Estou procurando um filme que envolva nan, e que tenha uma história parecida com algo como: num rincão esquecido da vasta burocracia brasileira, um chefe psicótico usa uma máquina do tempo para duplicar seu quadro de funcionários e aumentar a produtividade da repartição. — algo mais voltado para o gênero Comédia, Ficção científica."
